forename,surname,player_id,skin,band,ethnicity,features,head_id
Jelani,Woods,22351,7,dark,BMH,GS,011
Josh,Woods,13893,4,dark,B,BM,01
JT,Woods,22290,6,dark,B,N,0010
Peter,Woods,16269,4,dark,B,N,003
Xavier,Woods,12846,7,dark,BMH,MG,020
Craig,Woodson,15346,6,dark,M,N,009
Ben,Wooldridge,4649,2,light,BMH,S,004
Tariq,Woolen,22247,7,dark,T,G,007
Chandler,Wooten,22667,7,dark,BMH,GS,005
Isaiah,World,16354,7,dark,M,MB,009
Daryl,Worley,17724,7,dark,B,B,009
Chris,Wormley,12586,5,dark,H,BD,01
Sal,Wormley,4635,6,dark,B,N,006
Xavier,Worthy,14650,7,dark,B,N,0012
Alex,Wright,22313,7,dark,BTM,MB,023
Brock,Wright,21959,2,light,B,N,0017
Collin,Wright,16404,6,dark,B,N,003
Darnell,Wright,22861,6,dark,H,BD,01
Javin,Wright,10249,5,dark,B,N,01
Jaylen,Wright,14632,7,dark,B,N,003
Jeremiah,Wright,1869,6,dark,H,G,01
Matthew,Wright,20772,2,light,B,N,0017
Nahshon,Wright,21708,7,dark,B,G,005
Owen,Wright,4766,7,dark,B,G,005
Rejzohn,Wright,23087,7,dark,B,N,013
Ryan,Wright,22538,2,light,BMH,S,004
Devonte,Wyatt,22166,7,dark,T,G,004
Andrew,Wylie,13845,2,light,H,N,007
Luke,Wypler,22856,2,light,H,GM,004
Luke,Wysong,10250,1,light,B,N,03
Colson,Yankoff,1381,2,light,BMH,S,004
Rock,Ya-Sin,20451,7,dark,B,N,018
Russ,Yeast,22291,6,dark,M,G,01
Kenny,Yeboah,21627,7,dark,T,G,007
Isaac,Yiadom,13245,7,dark,BMTH,N,003
Cade,York,22395,2,light,B,S,001
Bryce,Young,22686,4,dark,B,G,003
Byron,Young,22927,7,dark,H,BD,03
Byron,Young,22938,7,dark,T,G,004
Cameron,Young,22963,6,dark,H,BD,01
Chase,Young,20985,4,dark,H,N,002
Colbie,Young,16338,7,dark,H,G,008
Dareke,Young,22377,7,dark,M,BD,02
Landon,Young,21851,1,light,B,G,01
Zion,Young,1863,7,dark,M,N,005
Benjamin,Yurosek,4665,1,light,B,N,03
Grey,Zabel,4601,2,light,H,GM,004
Olamide,Zaccheaus,20802,7,dark,B,N,019
Nick,Zakelj,22111,2,light,H,GM,004
Bailey,Zappe,22049,2,light,B,B,006
Chandler,Zavala,23263,6,dark,H,N,001
Payton,Zdroik,10251,2,light,H,GM,004
Kevin,Zeitler,11489,2,light,H,G,01
Zak,Zinter,14711,2,light,B,B,004
Trey,Zuhn III,1870,2,light,H,N,007
Shane,Zylstra,22633,3,abstain,B,B,001
Xavier,Williams,2787,6,dark,H,BD,01
Pharaoh,Brown,12673,6,dark,T,G,005
Fabian,Moreau,12724,6,dark,M,MB,011
River,Cracraft,13835,2,light,B,S,001
Nick,Vannett,17651,2,light,BMH,S,002
Damarri,Mathis,22236,7,dark,B,N,0012
Brandon,Hill,23094,7,dark,T,G,007
Alex,Cook,23363,3,abstain,B,B,009
DJ,Montgomery,23377,7,dark,B,G,0010
