file,iden,role,teamID,name_before,name_after,provenance,how
2004,540FCF0A-C2A5-4ABD-9257-AA50ABDA2E2C,Assistant Physio,NO,Joseph Murphy,Bardolf Evans,"invented (scout/physio, the standing exception)",inferred
2004,4EC34FD2-7F90-4409-806A-0075030B0FD1,Head Coach,NYG,Tom Coughlin,Tom Coughlin,real (name in a real source),inferred
2004,53A312EB-91C7-4A8C-9330-73E26D7F3038,Off Co-ord,NYG,John Hufnagel,John Hufnagel,real (name in a real source),inferred
2004,7C969732-3409-4F2C-909E-AE50A137C5A1,Def Co-ord,NYG,Tim Lewis,Tim Lewis,real (name in a real source),inferred
2004,3BF19579-27FE-4B9F-BD77-96FD52503428,Special Teams,NYG,Mike Sweatman,Mike Sweatman,real (name in a real source),inferred
2004,B99E894A-0814-4123-A3F4-8DF06CB70DFF,Head Scout,NYG,Scott Anderson,Scott Anderson,real (name in a real source),inferred
2004,9CDFCEDF-6EAC-4977-82C5-4243CE1D1DC0,Off Scout,NYG,William Roberts,William Roberts,real (name in a real source),inferred
2004,95C7E66C-A511-48F4-94B9-3CBFE53F982C,Def Scout,NYG,Brian Edwards,Brian Edwards,"invented (scout/physio, the standing exception)",inferred
2004,B2C6CB7C-01A6-4F8F-80B6-97901360719F,Head Physio,NYG,Douglas Thompson,Garrick Pemberton,"invented (scout/physio, the standing exception)",inferred
2004,6004D92C-0A80-4D0A-B527-3DA282539C93,Assistant Physio,NYG,Charles Baker,Charles Baker,real (name in a real source),inferred
2004,48096D84-ACF8-4BA0-8EDA-CE6C02B1AB89,Head Coach,NYJ,Herm Edwards,Herm Edwards,real (name in a real source),inferred
2004,291B8139-0837-440F-B3B1-7589C098A13F,Off Co-ord,NYJ,Paul Hackett,Paul Hackett,real (name in a real source),inferred
2004,F7993B9F-6295-4071-BB43-51D5B3B7A059,Def Co-ord,NYJ,Donnie Henderson,Donnie Henderson,real (name in a real source),inferred
2004,A73FF919-BD7D-4879-A96F-C393C4EF4CCE,Special Teams,NYJ,Mike Westhoff,Mike Westhoff,real (name in a real source),inferred
2004,43CFE6C3-C34A-449A-AE3F-815E823C1DAE,Head Scout,NYJ,Scott Wilson,Scott Wilson,"invented (scout/physio, the standing exception)",inferred
2004,BC3D2E70-8083-40E2-84B0-7C14BB79FE22,Off Scout,NYJ,William Taylor,Craig Fenwick,"invented (scout/physio, the standing exception)",inferred
2004,AE28E7B9-AD60-47F0-B23B-628C0693D560,Def Scout,NYJ,Kevin Sanchez,Darnell Fitzhugh,"invented (scout/physio, the standing exception)",inferred
2004,560D1DB3-701A-467C-A289-04BC2AA44564,Head Physio,NYJ,Paul Cooper,Paul Cooper,"invented (scout/physio, the standing exception)",inferred
2004,33650D69-19AE-48B9-870E-DC96A7AC1B06,Assistant Physio,NYJ,Harold Green,Harold Green,real (name in a real source),inferred
2004,55D5FE9F-2941-4FF5-BFB3-9488BE043F73,Head Coach,LV,Norv Turner,Norv Turner,real (name in a real source),inferred
2004,B942C7F1-450B-4FA5-853C-5058FE71A129,Off Co-ord,LV,Jimmy Raye,Jimmy Raye,real (name in a real source),inferred
2004,C613A553-B6CC-4F66-B0CF-434C6EA4FA41,Def Co-ord,LV,Rob Ryan,Rob Ryan,real (name in a real source),inferred
2004,1FDB9F41-EB99-4BF2-8B3F-296EFED5F33B,Special Teams,LV,Joe Avezzano,Joe Avezzano,real (name in a real source),inferred
2004,A0FE8972-A3CC-46B0-8E2E-20E062719CDB,Head Scout,LV,Ronald Mitchell,Ronald Mitchell,"invented (scout/physio, the standing exception)",inferred
2004,61DF104F-FC6C-4E79-B8D6-06D39D3B9C6B,Off Scout,LV,Richard Anderson,Richard Anderson,"invented (scout/physio, the standing exception)",inferred
2004,83A1BA92-FDF5-42E9-A3AE-999175E14079,Def Scout,LV,Gary Lewis,Gary Lewis,real (name in a real source),inferred
2004,7C6254C5-84FB-45EC-A870-679363CA70C8,Head Physio,LV,Brandon Taylor,Brandon Taylor,real (name in a real source),inferred
2004,85C1ECA1-2699-4FBA-9E3A-38F3905D48D6,Assistant Physio,LV,James Roberts,James Roberts,"invented (scout/physio, the standing exception)",inferred
2004,8DF13A8C-A1CC-4211-A98C-02BF264EE27D,Head Coach,PHI,Andy Reid,Andy Reid,real (name in a real source),inferred
2004,F1ACF3F5-FCAB-437F-AC0D-439201B91477,Off Co-ord,PHI,Brad Childress,Brad Childress,real (name in a real source),inferred
2004,5524A7E7-7A84-4793-8E88-650B3678980B,Def Co-ord,PHI,Jim Johnson,Jim Johnson,real (name in a real source),inferred
2004,5E4831D3-042D-4F12-9930-88546A15C2CF,Special Teams,PHI,John Harbaugh,John Harbaugh,real (name in a real source),inferred
2004,EAAEFC08-0460-437C-884D-BAB10C910DF8,Head Scout,PHI,Michael Mitchell,Michael Mitchell,real (name in a real source),inferred
2004,C30F2806-64A3-473D-9FF6-378C8B861BB9,Off Scout,PHI,Larry Baker,Larry Baker,"invented (scout/physio, the standing exception)",inferred
2004,F0659382-7195-48CB-B208-4C037C15B64C,Def Scout,PHI,Ralph Turner,Ralph Turner,"invented (scout/physio, the standing exception)",inferred
2004,9BE4029B-3F6A-42F4-9AAD-C4934D62FCED,Head Physio,PHI,Douglas Richardson,Darnell Mitchell,"invented (scout/physio, the standing exception)",inferred
2004,5F008A84-2AED-46AD-AC6C-9E707F5E3783,Assistant Physio,PHI,Jason King,Jason King,"invented (scout/physio, the standing exception)",inferred
2004,B187965B-248E-4A2E-948B-FCB4B7031F85,Head Coach,PIT,Bill Cowher,Bill Cowher,real (name in a real source),inferred
2004,067A04EF-1F98-4F4B-B98C-39670C5894DD,Off Co-ord,PIT,Ken Whisenhunt,Ken Whisenhunt,real (name in a real source),inferred
2004,7569F253-D796-40F2-96CE-E8B552D60475,Def Co-ord,PIT,Dick LeBeau,Dick LeBeau,real (name in a real source),inferred
2004,A432296E-DF84-470C-9612-86B731E9D308,Special Teams,PIT,Kevin Spencer,Kevin Spencer,real (name in a real source),inferred
2004,8DA25FAC-3CC4-403B-9BE9-0D907120B385,Head Scout,PIT,Jason Bailey,Jason Bailey,"invented (scout/physio, the standing exception)",inferred
2004,44E298B1-86C8-49CE-9016-9018764E26D2,Off Scout,PIT,Charles Allen,Bernard Fenwick,"invented (scout/physio, the standing exception)",inferred
2004,00AA50B3-A740-4D3F-B84E-AAA612B09AD6,Def Scout,PIT,Steven Edwards,Alvin Ferrante,"invented (scout/physio, the standing exception)",inferred
2004,78A149A7-6931-40C7-B2A1-B9802171ECB7,Head Physio,PIT,Timothy Parker,Merrick Mowbray,"invented (scout/physio, the standing exception)",inferred
2004,33BB6215-9D82-40A2-B8D7-4BDDCF379FC3,Assistant Physio,PIT,Kevin Scott,Kevin Scott,"invented (scout/physio, the standing exception)",inferred
2004,14EE9B31-508D-47C2-970E-31FF8C823F0B,Head Coach,LAC,Marty Schottenheimer,Marty Schottenheimer,real (name in a real source),inferred
2004,103B19F6-6730-4B0D-B080-FF1B620BFA28,Off Co-ord,LAC,Cam Cameron,Cam Cameron,real (name in a real source),inferred
2004,EFF51989-5544-47DB-9423-6AF2DB26976E,Def Co-ord,LAC,Wade Phillips,Wade Phillips,real (name in a real source),inferred
2004,3B6AE5E0-0B87-4E3A-A63C-06E9B0E546CF,Special Teams,LAC,Steve Crosby,Steve Crosby,real (name in a real source),inferred
2004,078D4BA2-A3A1-440C-8559-630C4A5DE358,Head Scout,LAC,Mark Turner,Mark Turner,"invented (scout/physio, the standing exception)",inferred
2004,0D51F584-D723-4F62-AAA8-3419C5F94022,Off Scout,LAC,Justin Bell,Kevin Fenwick,"invented (scout/physio, the standing exception)",inferred
2004,51F0D801-3032-47F4-8888-C70FEA3B1255,Def Scout,LAC,Richard Lewis,Joshua Gravesend,"invented (scout/physio, the standing exception)",inferred
2004,42AC562C-2DD1-4A7E-9724-73E15D950944,Head Physio,LAC,Mark Richardson,Mark Richardson,"invented (scout/physio, the standing exception)",inferred
2004,4773CD12-5DF3-47E4-8D43-6A33D6C5D07F,Assistant Physio,LAC,Justin Mitchell,Justin Mitchell,"invented (scout/physio, the standing exception)",inferred
2004,6DE4F3F1-325B-490B-A936-5C194E375B13,Head Coach,SF,Dennis Erickson,Dennis Erickson,real (name in a real source),inferred
2004,DB2AC9E6-61B8-4A43-BF1E-97874907B266,Off Co-ord,SF,Ted Tollner,Ted Tollner,real (name in a real source),inferred
2004,1012A529-601F-43D2-8668-07A87207A5DB,Def Co-ord,SF,Willy Robinson,Willy Robinson,real (name in a real source),inferred
2004,EA12961B-0CAC-4BDF-93FA-1C2D606A6EFC,Special Teams,SF,Larry Mac Duff,Larry Mac Duff,real (name in a real source),inferred
2004,DBA61275-6EE0-49D8-9B6F-024360F90929,Head Scout,SF,Jason Nelson,Jason Nelson,"invented (scout/physio, the standing exception)",inferred
2004,1AF7D7D3-CC54-47E5-8982-45DE540BEB55,Off Scout,SF,John Nelson,John Nelson,real (name in a real source),inferred
2004,DCF22B90-D1AC-45B6-B1AA-04609D49BEB5,Def Scout,SF,Steven Stewart,Dan Mangurian,"invented (scout/physio, the standing exception)",inferred
2004,BA337ECA-1BF6-413F-B3B1-B6DDCC985D05,Head Physio,SF,Kevin Young,Lonnie Stanmore,"invented (scout/physio, the standing exception)",inferred
2004,BD2AF735-D9E4-428A-B3A0-01E8957DB46C,Assistant Physio,SF,Dennis Anderson,Dennis Anderson,real (name in a real source),inferred
2004,21F06CBB-830D-40B9-9E1E-877BADDAEF62,Head Coach,SEA,Mike Holmgren,Mike Holmgren,real (name in a real source),inferred
2004,8DF29287-026E-4E8D-9CF1-D326B3941AE1,Off Co-ord,SEA,Gil Haskell,Gil Haskell,real (name in a real source),inferred
2004,B9C2720C-B37E-4D5B-8782-747ECD88DE5C,Def Co-ord,SEA,Ray Rhodes,Ray Rhodes,real (name in a real source),inferred
2004,CF290D2A-FB05-4979-8F85-D65F00DCE2F8,Special Teams,SEA,Mark Michaels,Mark Michaels,real (name in a real source),inferred
2004,172EB510-B0DA-434F-9AE0-FFB929BB7A56,Head Scout,SEA,George Roberts,George Roberts,real (name in a real source),inferred
2004,8B952CA8-4162-43B6-BBA4-93F873D048FB,Off Scout,SEA,Thomas Cook,Thomas Cook,"invented (scout/physio, the standing exception)",inferred
2004,23EB0CB1-2D71-4C1B-98A7-61BB9905162B,Def Scout,SEA,Gary Murphy,Gary Murphy,"invented (scout/physio, the standing exception)",inferred
2004,546B5430-9B3F-4283-8317-0760693CFE92,Head Physio,SEA,Patrick Lewis,Patrick Lewis,real (name in a real source),inferred
2004,0FF6F8CE-E8A9-409B-92E0-E05D8FDB65E0,Assistant Physio,SEA,Ralph Wilson,Ralph Wilson,"invented (scout/physio, the standing exception)",inferred
2004,7DA9F8E3-16F3-4510-91B0-AE7A45EA0045,Head Coach,LAR,Mike Martz,Mike Martz,real (name in a real source),inferred
2004,D5494E6B-4987-4ADA-8F8C-12374C320FF4,Off Co-ord,LAR,Steve Fairchild,Steve Fairchild,real (name in a real source),inferred
2004,4BDCE773-F8EE-4F1E-BD46-E1A3286D8FD5,Def Co-ord,LAR,Larry Marmie,Larry Marmie,real (name in a real source),inferred
2004,78D2F0A6-2083-4546-971A-849BC07D585C,Special Teams,LAR,Mike Stock,Mike Stock,real (name in a real source),inferred
2004,DD41C87A-E138-487E-B169-49CECE928C0F,Head Scout,LAR,Gregory Phillips,Sten Nadeau,"invented (scout/physio, the standing exception)",inferred
2004,93A8ECE3-8EE2-402E-9516-1BF7C967F78C,Off Scout,LAR,Robert Turner,Robert Turner,real (name in a real source),inferred
2004,70EA2811-FF71-43DB-BA3F-6B3E676F5560,Def Scout,LAR,Edward Hall,Tony Belvoir,"invented (scout/physio, the standing exception)",inferred
2004,116D7E75-B77E-4F5E-A979-C6E9A45FA0B0,Head Physio,LAR,Charles Nelson,Charles Nelson,"invented (scout/physio, the standing exception)",inferred
2004,258CAC56-A88D-4BDA-ADBA-38FBFE31321B,Assistant Physio,LAR,Douglas Wilson,Kyle Fairweather,"invented (scout/physio, the standing exception)",inferred
2004,0F4803BB-476D-4F84-BE2D-BFD0F0DD4159,Head Coach,TB,Jon Gruden,Jon Gruden,real (name in a real source),inferred
2004,5CF863ED-E896-48E5-9FC4-3AF8FBE4D908,Off Co-ord,TB,Bill Muir,Bill Muir,real (name in a real source),inferred
2004,0E0AA314-57B5-4B1A-89DA-7DB2EEBEED1C,Def Co-ord,TB,Monte Kiffin,Monte Kiffin,real (name in a real source),inferred
2004,0C5284CB-2025-4D28-8DB1-F2F58695F5C5,Special Teams,TB,Rich Bisaccia,Rich Bisaccia,real (name in a real source),inferred
2004,4D697358-D20A-414F-A9C7-87D54B1929FF,Head Scout,TB,Steven Murphy,Frank Evans,"invented (scout/physio, the standing exception)",inferred
2004,423A20C9-AF69-448F-B730-70AC3E333E63,Off Scout,TB,Gary Edwards,Gary Edwards,"invented (scout/physio, the standing exception)",inferred
2004,9C885828-2C41-4066-8857-CF858E547757,Def Scout,TB,Frank Cook,Frank Cook,"invented (scout/physio, the standing exception)",inferred
2004,07881539-0710-4C88-A7B0-B876B25D0DB8,Head Physio,TB,Timothy Moore,Matthew Belvoir,"invented (scout/physio, the standing exception)",inferred
2004,041BE9C7-0BB7-42BA-AD92-05568EFB6F30,Assistant Physio,TB,Kevin Murphy,Kevin Murphy,real (name in a real source),inferred
2004,38CDA5CB-564A-409D-A3BD-3A6E42BFB6D9,Head Coach,TEN,Jeff Fisher,Jeff Fisher,real (name in a real source),inferred
2004,51B96FC0-BA48-45C1-9BD7-5C9F45AFEA00,Off Co-ord,TEN,Mike Heimerdinger,Mike Heimerdinger,real (name in a real source),inferred
2004,5A8F327C-0F5D-4378-8C75-327DF73D60E7,Def Co-ord,TEN,Jim Schwartz,Jim Schwartz,real (name in a real source),inferred
2004,842CD0FB-B3AA-4132-9C32-4ADFCCEA5F0D,Special Teams,TEN,Alan Lowry,Alan Lowry,real (name in a real source),inferred
2004,73AE631A-4DCA-4868-91B9-D01E255B220E,Head Scout,TEN,Jason Collins,Jason Collins,"invented (scout/physio, the standing exception)",inferred
2004,CF141060-52E3-4BCF-A475-97E6C823DD77,Off Scout,TEN,Harold Evans,Harold Evans,real (name in a real source),inferred
2004,1922D1D4-B29F-455A-9CD8-6DA49FE75775,Def Scout,TEN,Kevin Wright,Kevin Wright,"invented (scout/physio, the standing exception)",inferred
2004,C14D3D59-F9EA-4929-8D42-AE7B1FE9440C,Head Physio,TEN,Jerry Edwards,Jerry Edwards,"invented (scout/physio, the standing exception)",inferred
2004,3E73CFA3-9156-40A9-BBFE-A369D32038D6,Assistant Physio,TEN,Robert Evans,Robert Evans,real (name in a real source),inferred
2004,2C4B26C7-3AF9-4F1A-B213-D3443898FE37,Head Coach,WAS,Joe Gibbs,Joe Gibbs,real (name in a real source),inferred
2004,AA9FD21F-2002-471A-B1BC-05A6C754387B,Off Co-ord,WAS,Don Breaux,Don Breaux,real (name in a real source),inferred
2004,58D428B8-1FDC-4C7A-AFFC-B54F714962F7,Def Co-ord,WAS,Gregg Williams,Gregg Williams,real (name in a real source),inferred
2004,3D04BA0B-7A36-4272-9E3A-B210D740DF25,Special Teams,WAS,Danny Smith,Danny Smith,real (name in a real source),inferred
2004,D2817762-004D-460E-B068-A6A2BE590CE9,Head Scout,WAS,Richard Murphy,Richard Murphy,"invented (scout/physio, the standing exception)",inferred
2004,0FBEBC37-24AA-4824-8ABA-7D46A1D93A3A,Off Scout,WAS,Jerry Collins,Jerry Collins,"invented (scout/physio, the standing exception)",inferred
2004,47C7EB50-EDAF-4223-AFF0-93E0ACBC2F72,Def Scout,WAS,Carl Stewart,Brian Mowbray,"invented (scout/physio, the standing exception)",inferred
2004,76FE16BC-6F62-4E59-848E-5BC4637979B1,Head Physio,WAS,Jerry Mitchell,Jerry Mitchell,"invented (scout/physio, the standing exception)",inferred
2004,B9924A7C-A8C8-4BB2-8926-A1F78999BC8F,Assistant Physio,WAS,Robert Lewis,Andy Rademacher,"invented (scout/physio, the standing exception)",inferred
2004,326BCD11-FB16-45CF-82D0-CC8CB610CC4B,Off Co-ord,Free Agent,Timothy Lewis,Bobby Vexley,"invented (both names from the invented lists, no real source)",inferred
2004,AD345AC2-104C-436D-8D9D-1C29C762699B,Off Co-ord,Free Agent,John Walker,John Walker,real (name in a real source),inferred
2004,5132323F-6399-44CE-92AA-B94E912888B0,Off Co-ord,Free Agent,Joseph Anderson,Al Garsdale,"invented (both names from the invented lists, no real source)",inferred
2004,8D1946F9-7EC6-4969-B6DC-21A8185C89F5,Off Co-ord,Free Agent,Kevin Carter,Kevin Carter,real (name in a real source),inferred
2004,D382823F-718E-4DC5-B161-67D30D21F07B,Off Co-ord,Free Agent,David Scott,David Scott,"invented (both names from the invented lists, no real source)",inferred
2004,9BAC5B84-B890-4BC3-A8C1-AB25F1B3B619,Off Co-ord,Free Agent,Timothy Walker,Darius Danforth,"invented (both names from the invented lists, no real source)",inferred
2004,471F38CC-FE8C-4554-B890-EA150FB7839A,Off Co-ord,Free Agent,Joseph Carter,Jason Loney,"invented (both names from the invented lists, no real source)",inferred
2004,78C78B42-7FCC-48C5-8FF0-4AA501E53C90,Off Co-ord,Free Agent,Bobby Sanchez,Bryce Jessop,"invented (both names from the invented lists, no real source)",inferred
2004,027F15EB-42C0-4008-B3EC-1FC9297796A3,Off Co-ord,Free Agent,Douglas Campbell,Caspian Danforth,"invented (both names from the invented lists, no real source)",inferred
2004,D68B3866-259F-473B-8C75-99AF9815A82D,Off Co-ord,Free Agent,David Wright,David Wright,"invented (both names from the invented lists, no real source)",inferred
2004,75F7C8AC-E91F-4FCD-B79A-503F43E745C2,Off Co-ord,Free Agent,Joseph Adams,Ulric Fitzhugh,"invented (both names from the invented lists, no real source)",inferred
2004,2249E4DD-6A6B-4D13-81D3-B5A91F16987B,Off Co-ord,Free Agent,Richard Allen,Jalen Fairbanks,"invented (both names from the invented lists, no real source)",inferred
2004,99E07BE0-DA23-4B77-93D2-B5DC61193749,Off Co-ord,Free Agent,Kevin Wilson,Kevin Wilson,"invented (both names from the invented lists, no real source)",inferred
2004,6CC9DF4F-2476-4474-8546-608F16FAE427,Off Co-ord,Free Agent,James Nelson,James Nelson,"invented (both names from the invented lists, no real source)",inferred
2004,72C8ABDA-2C47-4CFC-9FF5-C688AFA9F8C4,Off Co-ord,Free Agent,Paul Lewis,Pete Vandergriff,"invented (both names from the invented lists, no real source)",inferred
2004,44E19E07-67FB-4F84-BA5A-DF67D361CD76,Off Co-ord,Free Agent,Ronald Walker,Ronald Walker,"invented (both names from the invented lists, no real source)",inferred
2004,FC5BD5BB-A5E3-424A-AD5D-AFE18D9F0422,Def Co-ord,Free Agent,Michael Green,Michael Green,real (name in a real source),inferred
2004,5BFF5CD3-0EC3-40E7-84AF-D155FE8F9CA5,Def Co-ord,Free Agent,Brian Nelson,Brian Nelson,real (name in a real source),inferred
2004,46EDB3FB-7F3A-4313-8150-4ED5A660F97F,Def Co-ord,Free Agent,John Adams,John Adams,real (name in a real source),inferred
2004,0E262ED2-E7DD-42DA-ABB9-96BAD902FF9A,Def Co-ord,Free Agent,Ronald Allen,Alvin Harrison,"invented (both names from the invented lists, no real source)",inferred
2004,17F6F8D4-B600-4A45-AF4A-D55E5BF9BA79,Def Co-ord,Free Agent,Brian Thompson,Brian Thompson,"invented (both names from the invented lists, no real source)",inferred
2004,D832EE64-6B36-4823-AC01-6072FE97C554,Def Co-ord,Free Agent,William Young,Dan Hawkridge,"invented (both names from the invented lists, no real source)",inferred
2004,478A3556-6F45-428E-B45B-8AE11B321D57,Def Co-ord,Free Agent,David Carter,David Carter,real (name in a real source),inferred
2004,6B13042A-7000-4951-A57B-19D359511998,Def Co-ord,Free Agent,Justin Rogers,Justin Rogers,real (name in a real source),inferred
2004,16DD7E28-8C12-4897-8B38-C47B25AF2687,Def Co-ord,Free Agent,William Baker,William Baker,"invented (both names from the invented lists, no real source)",inferred
2004,A97C4827-24C3-4E75-8B64-BC8A0A360D0F,Def Co-ord,Free Agent,Michael Clark,Michael Clark,real (name in a real source),inferred
2004,3320E043-F0B6-4A50-B99E-0F6A8ED610EF,Def Co-ord,Free Agent,Joseph Walker,Marvin Wolseley,"invented (both names from the invented lists, no real source)",inferred
2004,6231E8EF-52F4-4AA9-B15B-C9324FD7541C,Def Co-ord,Free Agent,George Allen,George Allen,real (name in a real source),inferred
2004,336B52A2-5A70-4941-84E8-A6BF3BF81709,Def Co-ord,Free Agent,Jason Hall,Jason Hall,"invented (both names from the invented lists, no real source)",inferred
2004,B08314F1-0DBB-42A4-B615-F044CB15287E,Def Co-ord,Free Agent,William Anderson,William Anderson,real (name in a real source),inferred
2004,9B360F76-C093-4CA5-9C52-EC5BC11CAEBF,Def Co-ord,Free Agent,Willie Edwards,Willie Edwards,"invented (both names from the invented lists, no real source)",inferred
2004,CDFD7054-6C2B-4F4C-88A7-993D33B5F584,Def Co-ord,Free Agent,David Wilson,David Wilson,real (name in a real source),inferred
2004,17B682E3-0EA8-46B4-9478-0C121F151406,Special Teams,Free Agent,Mark Taylor,Kyle Wexler,"invented (both names from the invented lists, no real source)",inferred
2004,D76EC4F4-7896-4E51-AB48-36C4486E1C5B,Special Teams,Free Agent,Michael Lewis,Michael Lewis,real (name in a real source),inferred
