doc_id,stratum,path,title_as_filed,year_as_filed,has_text,format,klass,per_player,read_method,note,bytes,words,ev_year_min,ev_year_max,ev_year_modal,ev_football,ev_baseball,ev_hockey,ev_basketball,ev_college,ev_bio_labels,ev_bio_prose,ev_htwt,ev_roster_rows,ev_name_pos,ev_stat_heads,ev_stat_rows,dup_relation,dup_with,dup_containment,dup_n_partners
new-york-giants-1977-media-guide-cover,nfl-books,,New York Giants 1977 Media Guide Cover,1977,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
oakland-raiders-1977-media-guide-cover,nfl-books,,Oakland Raiders 1977 Media Guide Cover,1977,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
oilers-1977-media-guide-houston-b,nfl-books,nfl-books/text_all/oilers-1977-media-guide-houston-b.txt,Houston Oilers 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,436218,73954,1851,2025,1976,472,0,0,2,35,252,138,0,4,41,11,31,,,,0
packers-1977-media-guide-green-bay-b,nfl-books,nfl-books/text_all/packers-1977-media-guide-green-bay-b.txt,Green Bay Packers 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,334951,54865,1861,1992,1976,400,1,0,0,25,147,94,92,295,51,28,41,,,,0
patriots-1977-media-guide-new-england-b,nfl-books,nfl-books/text_all/patriots-1977-media-guide-new-england-b.txt,New England Patriots 1977 Media Guide,1977,1,ocr-text,club media/press guide,biography+statistics+roster-table,"read-2026-09-07-yearbooks (stratified sample n=56 of 2,462 post-1950 texts, seed 20260907)",72 'born' lines in 280 KB -- the club-guide signature,287436,48218,1851,2023,1976,295,1,0,0,38,6,8,0,9,351,31,15,,,,0
rams-1977-media-guide-los-angeles-b,nfl-books,nfl-books/text_all/rams-1977-media-guide-los-angeles-b.txt,Los Angeles Rams 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,368265,59581,1852,2010,1976,315,0,0,0,22,127,125,160,37,37,47,14,,,,0
redskins-1977-media-guide-washington-cbd,nfl-books,nfl-books/text_all/redskins-1977-media-guide-washington-cbd.txt,Washington Redskins 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,224225,37455,1850,2020,1976,160,2,0,0,34,153,65,2,51,524,9,12,,,,0
saints-1977-media-guide-new-orleans,nfl-books,nfl-books/text_all/saints-1977-media-guide-new-orleans.txt,New Orleans Saints 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,206083,33460,1851,2009,1976,154,0,0,0,14,190,156,0,10,52,29,9,,,,0
seahawks-1977-media-guide-seattle,nfl-books,nfl-books/text_all/seahawks-1977-media-guide-seattle.txt,Seattle Seahawks 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,237874,38408,1851,1977,1976,195,1,0,0,32,309,149,90,113,15,22,33,,,,0
steelers-1977,nfl-books,,Pittsburgh Steelers 1977 Media Guide Cover,1977,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
vikings-1977-media-guide-minnesota-c,nfl-books,nfl-books/text_all/vikings-1977-media-guide-minnesota-c.txt,Minnesota Vikings 1977 Media Guide,1977,1,ocr-text,unread,unread,unread,,213496,36831,1851,2013,1976,196,2,0,0,26,144,52,0,71,37,39,23,,,,0
49ers-1978,nfl-books,nfl-books/text_all/49ers-1978.txt,San Francisco 49ers 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,333830,55177,1869,1994,1977,356,4,0,1,44,148,95,0,109,64,25,15,,,,0
bears-1978-media-guide-chicago,nfl-books,nfl-books/text_all/bears-1978-media-guide-chicago.txt,Chicago Bears 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,390658,64975,1852,2004,1977,235,4,0,1,31,66,72,0,17,117,20,41,,,,0
bengals-1978-media-guide-cincinnati-c,nfl-books,nfl-books/text_all/bengals-1978-media-guide-cincinnati-c.txt,Cincinnati Bengals 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,175118,28311,1854,2005,1977,153,0,1,0,17,4,17,0,1,19,48,62,,,,0
bills-1978-media-guide-buffalo-c,nfl-books,nfl-books/text_all/bills-1978-media-guide-buffalo-c.txt,Buffalo Bills 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,303539,48045,1851,2021,1977,353,0,0,0,42,187,75,125,30,58,9,31,,,,0
broncos-1978-media-guide-denver,nfl-books,nfl-books/text_all/broncos-1978-media-guide-denver.txt,Denver Broncos 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,328252,51435,1851,2029,1977,305,0,0,0,9,96,39,96,48,77,33,21,,,,0
browns-1978,nfl-books,,Cleveland Browns 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
buccaneers-1978,nfl-books,,Tampa Bay Buccaneers 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
cardinals-1978-media-guide-st.-louis-c,nfl-books,nfl-books/text_all/cardinals-1978-media-guide-st.-louis-c.txt,St. Louis Cardinals 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,329611,56752,1851,2025,1977,303,1,0,0,32,48,94,0,16,9,20,21,,,,0
chargers-1978,nfl-books,,San Diego Chargers 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
chiefs-1978-media-guide-kansas-city-c,nfl-books,nfl-books/text_all/chiefs-1978-media-guide-kansas-city-c.txt,Kansas City Chiefs 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,332210,53344,1854,2022,1977,255,1,0,0,28,81,48,0,21,270,14,34,,,,0
colts-1978-media-guide-baltimore,nfl-books,nfl-books/text_all/colts-1978-media-guide-baltimore.txt,Baltimore Colts 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,409224,66968,1851,2029,1975,466,1,0,1,42,181,100,1,61,69,13,52,,,,0
cowboys-1978-media-guide-dallas-b,nfl-books,nfl-books/text_all/cowboys-1978-media-guide-dallas-b.txt,Dallas Cowboys 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,357998,60246,1851,2023,1977,371,0,0,3,19,136,43,0,168,205,59,49,,,,0
dolphins-1978-media-guide-miami,nfl-books,nfl-books/text_all/dolphins-1978-media-guide-miami.txt,Miami Dolphins 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,413784,71987,1851,2029,1977,460,0,0,1,36,2,49,0,76,5,26,86,,,,0
eagles-1978-media-guide-philadelphia-c,nfl-books,nfl-books/text_all/eagles-1978-media-guide-philadelphia-c.txt,Philadelphia Eagles 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,320076,53627,1851,1997,1977,320,0,0,0,22,195,81,0,19,6,43,159,,,,0
falcons-1978,nfl-books,,Atlanta Falcons 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
jets-1978-media-guide-new-york-c,nfl-books,nfl-books/text_all/jets-1978-media-guide-new-york-c.txt,New York Jets 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,384426,62681,1851,2010,1977,352,0,0,2,45,226,29,0,18,459,44,93,,,,0
lions-1978-media-guide-detroit-c,nfl-books,nfl-books/text_all/lions-1978-media-guide-detroit-c.txt,Detroit Lions 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,238328,41027,1867,2027,1976,157,0,0,0,11,1,18,3,1,595,6,169,,,,0
new-york-giants-1978-media-guide-cover,nfl-books,,New York Giants 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
oakland-raiders-1978-media-guide-cover,nfl-books,,Oakland Raiders 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
oilers-1978-media-guide-houston-b,nfl-books,nfl-books/text_all/oilers-1978-media-guide-houston-b.txt,Houston Oilers 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,421230,71205,1851,2002,1977,522,0,0,1,39,217,133,0,11,87,11,14,,,,0
packers-1978-media-guide-green-bay-b,nfl-books,nfl-books/text_all/packers-1978-media-guide-green-bay-b.txt,Green Bay Packers 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,327514,49852,1856,2013,1967,322,1,0,0,18,115,68,0,330,56,25,15,,,,0
patriots-1978-media-guide-new-england-b,nfl-books,nfl-books/text_all/patriots-1978-media-guide-new-england-b.txt,New England Patriots 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,153542,26159,1863,2023,1977,226,1,0,0,28,4,6,0,0,61,30,51,,,,0
rams-1978-media-guide-los-angeles-b,nfl-books,nfl-books/text_all/rams-1978-media-guide-los-angeles-b.txt,Los Angeles Rams 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,355560,57120,1867,2016,1977,313,0,0,0,26,144,146,0,71,73,49,20,,,,0
redskins-1978-media-guide-washington-cbd,nfl-books,nfl-books/text_all/redskins-1978-media-guide-washington-cbd.txt,Washington Redskins 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,236136,38537,1851,2022,1977,180,1,0,0,20,135,53,102,6,590,28,17,,,,0
saints-1978-media-guide-new-orleans,nfl-books,nfl-books/text_all/saints-1978-media-guide-new-orleans.txt,New Orleans Saints 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,227742,37844,1855,2024,1977,173,0,0,0,22,185,168,1,72,49,28,16,,,,0
seahawks-1978-media-guide-seattle,nfl-books,nfl-books/text_all/seahawks-1978-media-guide-seattle.txt,Seattle Seahawks 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,97831,15771,1876,1980,1976,103,0,0,1,37,148,69,52,0,32,16,2,,,,0
steelers-1978-media-guide-pittsburgh-c,nfl-books,nfl-books/text_all/steelers-1978-media-guide-pittsburgh-c.txt,Pittsburgh Steelers 1978 Media Guide,1978,1,ocr-text,unread,unread,unread,,369429,61967,1872,2019,1976,294,0,0,1,17,256,65,0,6,0,69,94,,,,0
vikings-1978,nfl-books,,Minnesota Vikings 1978 Media Guide Cover,1978,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
49ers-1979-media-guide-san-francisco-b,nfl-books,nfl-books/text_all/49ers-1979-media-guide-san-francisco-b.txt,San Francisco 49ers 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,415009,68705,1851,2003,1978,335,0,0,0,60,151,45,1,151,381,80,46,,,,0
bears-1979-media-guide-chicago-b,nfl-books,nfl-books/text_all/bears-1979-media-guide-chicago-b.txt,Chicago Bears 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,399929,66778,1851,2029,1978,237,8,0,1,32,68,74,0,63,100,24,86,,,,0
bengals-1979-media-guide-cincinnati-b,nfl-books,nfl-books/text_all/bengals-1979-media-guide-cincinnati-b.txt,Cincinnati Bengals 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,181572,29540,1854,2000,1978,160,1,0,0,14,3,15,0,46,17,45,43,,,,0
bills-1979-media-guide-buffalo-b,nfl-books,nfl-books/text_all/bills-1979-media-guide-buffalo-b.txt,Buffalo Bills 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,339455,55075,1851,2021,1978,366,0,0,0,41,203,63,123,86,50,18,48,,,,0
broncos-1979-media-guide-denver,nfl-books,nfl-books/text_all/broncos-1979-media-guide-denver.txt,Denver Broncos 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,381191,59898,1851,2029,1978,347,0,0,0,18,153,89,102,28,176,48,42,,,,0
browns-1979-media-guide-cleveland-b,nfl-books,nfl-books/text_all/browns-1979-media-guide-cleveland-b.txt,Cleveland Browns 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,308903,50360,1851,2026,1978,296,1,0,0,16,267,48,0,132,11,11,30,,,,0
buccaneers-1979-media-guide-tampa-bay-b,nfl-books,nfl-books/text_all/buccaneers-1979-media-guide-tampa-bay-b.txt,Tampa Bay Buccaneers 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,341687,56811,1851,1981,1978,425,3,0,0,68,430,85,0,1,6,30,52,,,,0
cardinals-1979-media-guide-st.-louis-b,nfl-books,nfl-books/text_all/cardinals-1979-media-guide-st.-louis-b.txt,St. Louis Cardinals 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,369106,63789,1851,1980,1978,383,2,0,0,39,54,79,1,100,8,28,42,,,,0
chargers-1979-media-guide-san-diego-b,nfl-books,nfl-books/text_all/chargers-1979-media-guide-san-diego-b.txt,San Diego Chargers 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,308713,50684,1864,2007,1978,358,2,0,0,32,1,114,0,34,475,18,54,,,,0
chiefs-1979-media-guide-kansas-city-b,nfl-books,nfl-books/text_all/chiefs-1979-media-guide-kansas-city-b.txt,Kansas City Chiefs 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,356953,57221,1858,2022,1978,273,1,0,0,27,90,83,0,39,96,13,38,,,,0
colts-1979-media-guide-baltimore,nfl-books,nfl-books/text_all/colts-1979-media-guide-baltimore.txt,Baltimore Colts 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,487123,80632,1851,2021,1975,410,3,0,0,42,197,168,0,62,2,30,30,,,,0
cowboys-1979-media-guide-dallas-b,nfl-books,nfl-books/text_all/cowboys-1979-media-guide-dallas-b.txt,Dallas Cowboys 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,391917,64763,1868,1995,1978,398,0,0,2,28,134,34,0,108,253,84,46,,,,0
dolphins-1979-media-guide-miami-b,nfl-books,nfl-books/text_all/dolphins-1979-media-guide-miami-b.txt,Miami Dolphins 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,515991,88268,1851,2029,1978,618,7,0,2,57,2,63,0,116,71,23,63,,,,0
eagles-1979-media-guide-philadelphia-b,nfl-books,nfl-books/text_all/eagles-1979-media-guide-philadelphia-b.txt,Philadelphia Eagles 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,353770,57736,1851,2000,1978,358,0,0,0,27,220,99,0,68,14,38,53,,,,0
falcons-1979-media-guide-atlanta-b,nfl-books,nfl-books/text_all/falcons-1979-media-guide-atlanta-b.txt,Atlanta Falcons 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,280155,45796,1860,1989,1978,317,0,0,0,8,155,44,0,45,24,87,90,,,,0
giants-1979-media-guide-new-york-b,nfl-books,nfl-books/text_all/giants-1979-media-guide-new-york-b.txt,New York Giants 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,334288,55575,1851,1999,1978,351,2,0,0,40,137,127,0,2,0,33,16,,,,0
jets-1979-media-guide-new-york-b,nfl-books,nfl-books/text_all/jets-1979-media-guide-new-york-b.txt,New York Jets 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,447989,72940,1851,2010,1978,361,3,0,1,50,241,34,0,14,560,47,55,,,,0
lions-1979-media-guide-detroit-b,nfl-books,nfl-books/text_all/lions-1979-media-guide-detroit-b.txt,Detroit Lions 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,272030,46254,1870,2027,1978,190,0,0,0,17,164,27,2,2,598,20,144,,,,0
oilers-1979-media-guide-houston-b,nfl-books,nfl-books/text_all/oilers-1979-media-guide-houston-b.txt,Houston Oilers 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,282382,47752,1860,2023,1978,319,0,0,1,19,35,63,0,6,29,9,26,,,,0
packers-1979-media-guide-green-bay-b,nfl-books,nfl-books/text_all/packers-1979-media-guide-green-bay-b.txt,Green Bay Packers 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,337960,54884,1851,2023,1978,390,2,0,0,26,146,82,0,46,61,44,35,,,,0
patriots-1979-media-guide-new-england-b,nfl-books,nfl-books/text_all/patriots-1979-media-guide-new-england-b.txt,New England Patriots 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,333259,54571,1851,2023,1978,250,2,0,0,15,2,6,0,7,289,42,42,,,,0
raiders-1979-media-guide-oakland-b,nfl-books,nfl-books/text_all/raiders-1979-media-guide-oakland-b.txt,Oakland Raiders 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,265005,44130,1929,2013,1978,252,3,0,0,42,185,146,0,40,155,50,51,,,,0
rams-1979-media-guide-los-angeles-b,nfl-books,nfl-books/text_all/rams-1979-media-guide-los-angeles-b.txt,Los Angeles Rams 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,348815,55549,1897,2017,1978,333,0,0,0,25,146,139,0,3,78,61,36,,,,0
redskins-1979-media-guide-washington-b,nfl-books,nfl-books/text_all/redskins-1979-media-guide-washington-b.txt,Washington Redskins 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,245907,40267,1896,2000,1978,190,1,0,0,24,139,64,90,8,580,37,25,,,,0
saints-1979-media-guide-new-orleans,nfl-books,nfl-books/text_all/saints-1979-media-guide-new-orleans.txt,New Orleans Saints 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,243052,39467,1851,1982,1978,189,0,0,0,26,186,208,1,48,11,32,45,,,,0
seahawks-1979-media-guide-seattle,nfl-books,nfl-books/text_all/seahawks-1979-media-guide-seattle.txt,Seattle Seahawks 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,295752,48138,1851,1980,1977,318,1,0,1,54,341,148,94,106,21,30,61,,,,0
steelers-1979-media-guide-pittsburgh-c,nfl-books,nfl-books/text_all/steelers-1979-media-guide-pittsburgh-c.txt,Pittsburgh Steelers 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,411807,68685,1856,2018,1978,309,1,0,0,20,246,70,0,16,0,101,130,,,,0
vikings-1979-media-guide-minnesota-b,nfl-books,nfl-books/text_all/vikings-1979-media-guide-minnesota-b.txt,Minnesota Vikings 1979 Media Guide,1979,1,ocr-text,unread,unread,unread,,232375,40248,1851,1997,1978,198,2,0,0,30,141,103,0,68,40,41,18,,,,0
49ers-1980,nfl-books,nfl-books/text_all/49ers-1980.txt,San Francisco 49ers 1980 Media Guide,1980,1,ocr-text,unread,unread,unread,,445211,74969,1851,2000,1979,356,1,0,0,51,125,47,1,127,214,77,88,,,,0
bears-1980-media-guide-chicago,nfl-books,nfl-books/text_all/bears-1980-media-guide-chicago.txt,Chicago Bears 1980 Media Guide,1980,1,ocr-text,unread,unread,unread,,397231,67032,1852,2026,1979,235,4,0,1,30,62,44,0,12,94,26,63,,,,0
bengals-1980-media-guide-cincinnati-c,nfl-books,nfl-books/text_all/bengals-1980-media-guide-cincinnati-c.txt,Cincinnati Bengals 1980 Media Guide,1980,1,ocr-text,club media/press guide,biography+statistics,"read-2026-09-07-yearbooks (stratified sample n=56 of 2,462 post-1950 texts, seed 20260907)",,210682,34380,1870,2005,1979,154,1,0,0,21,3,9,0,15,129,60,70,,,,0
broncos-1980-media-guide-denver-b,nfl-books,nfl-books/text_all/broncos-1980-media-guide-denver-b.txt,Denver Broncos 1980 Media Guide,1980,1,ocr-text,unread,unread,unread,,458993,72632,1851,2029,1979,457,6,0,0,47,274,149,112,155,133,27,37,,,,0
browns-1980,nfl-books,,Cleveland Browns 1980 Media Guide Cover,1980,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
buccaneers-1980,nfl-books,,Tampa Bay Buccaneers 1980 Media Guide Cover,1980,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
buffalo-bills-1980-media-guide-cover.jpg,nfl-books,,Buffalo Bills 1980 Media Guide Cover,1980,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
cardinals-1980,nfl-books,,St. Louis Cardinals 1980 Media Guide Cover,1980,0,no-text-layer,cover scan,none,read-2026-09-06-yearbooks,"all 302 textless items scanned by metadata and all 319 images OCR'd; the 10 over 150 words are schedules and broadcast listings, nothing per-man | textless scan; in index, no OCR layer",,,,,,,,,,,,,,,,,,,,,0
